age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
3,7,309033,2,1,5,0,0,0,1,0,2,0,1
3,3,96129,0,1,6,2,0,1,0,0,2,0,0
3,7,216096,2,2,4,5,0,0,0,0,1,1,0
2,7,171091,1,1,10,2,0,1,0,0,2,0,1
1,3,79303,2,1,9,2,0,1,0,0,2,0,0
1,6,182380,1,0,1,1,0,1,0,0,1,0,0
3,7,36271,3,1,3,2,0,1,0,0,1,0,1
4,7,118197,2,1,1,2,0,1,0,0,3,0,0
3,7,269652,2,1,1,2,0,1,1,0,1,0,1
2,6,193815,2,1,12,2,0,1,0,0,1,0,1
1,7,141957,2,1,0,2,0,1,0,1,3,0,1
1,7,222637,0,0,1,3,0,1,0,0,2,1,0
1,7,118230,2,0,8,1,0,0,0,0,1,0,0
4,7,174040,2,2,5,5,0,1,0,0,1,0,0
5,5,105748,1,1,9,2,0,1,0,0,1,0,0
7,3,82628,1,0,4,3,0,1,1,0,0,0,0
4,7,205100,2,2,3,3,0,0,0,0,2,0,1
2,7,107916,1,1,10,2,0,1,0,1,1,0,0
2,7,130620,0,2,7,5,3,0,0,0,1,1,0
1,7,361817,1,0,5,1,0,1,0,0,1,0,0
3,3,235646,4,1,5,2,0,1,0,0,1,0,1
2,7,53277,4,1,4,2,0,1,0,0,2,0,1
1,7,456460,2,1,8,0,0,0,0,0,1,0,0
1,7,293091,1,0,3,1,0,1,0,0,1,0,0
5,7,210935,1,1,2,2,0,1,0,0,0,0,0
3,7,199763,2,1,5,0,0,0,0,0,0,0,0
5,7,223447,0,2,5,3,0,1,0,0,1,1,0
2,3,233533,3,2,1,3,0,1,0,0,3,0,0
1,7,95647,3,0,5,1,1,1,0,0,1,0,0
3,7,199763,2,2,7,3,0,0,0,0,1,0,0
0,7,74539,0,0,3,3,0,1,0,0,0,0,0
0,7,84610,2,0,2,1,0,0,0,0,1,0,0
5,2,96930,2,1,3,2,0,1,0,0,1,0,1
4,7,115602,1,1,2,0,4,0,0,0,1,0,0
1,7,237341,2,1,5,0,0,0,0,0,1,0,1
5,7,143800,0,1,10,2,0,1,0,0,2,0,1
3,2,163921,1,1,3,2,0,1,0,0,2,0,1
2,7,68273,3,1,3,2,0,1,0,0,1,0,1
1,7,113163,2,0,8,1,0,1,0,0,2,0,0
2,2,478829,4,1,5,2,0,1,1,0,2,0,1
1,7,345705,2,1,4,4,0,1,0,0,1,0,0
1,7,385077,1,0,1,1,0,1,1,0,1,0,0
2,7,192286,2,2,8,3,1,0,0,0,2,0,0
2,6,236391,1,1,7,2,0,1,0,0,1,0,1
3,7,106679,1,1,1,2,0,1,0,0,2,0,1
3,7,308242,1,1,5,2,0,1,0,0,1,0,0
3,6,46094,3,2,10,3,0,1,0,0,1,0,0
1,7,194940,3,1,4,2,0,1,0,0,1,0,0
2,7,341643,3,0,3,3,0,1,0,0,2,0,0
1,7,210474,2,0,2,1,0,0,0,0,1,0,0
1,7,76313,2,1,1,2,2,1,0,0,2,0,0
2,7,115858,1,2,8,1,0,0,0,0,1,0,0
2,7,55191,2,0,8,3,4,0,0,0,1,0,0
5,3,364862,1,2,2,3,0,0,0,0,1,0,0
3,7,334787,1,1,2,2,0,1,0,0,1,0,0
2,7,205733,1,0,8,3,0,0,0,0,1,0,0
4,7,120163,3,1,5,2,0,1,0,0,1,0,0
1,7,333677,3,0,4,1,0,1,1,0,1,0,0
1,7,208591,1,0,7,1,0,1,0,0,1,0,0
2,7,341204,2,2,4,5,0,0,1,0,1,0,0
4,3,115422,1,1,9,2,0,1,0,0,1,0,0
2,2,111319,2,1,3,2,0,1,0,1,2,0,1
4,7,816750,1,1,1,2,0,1,0,1,1,0,0
1,7,167835,3,0,4,3,0,0,1,0,1,0,0
1,7,92262,3,1,3,2,0,1,0,0,1,0,0
2,7,91964,3,0,4,3,0,1,0,0,1,0,0
3,7,107682,1,2,8,5,0,0,0,0,1,0,0
4,5,135388,1,1,1,2,0,1,1,0,1,0,0
2,3,597843,4,0,5,3,0,0,0,0,2,1,0
0,7,389942,1,0,3,3,0,1,0,0,1,0,0
1,7,442274,0,0,8,5,0,1,0,0,1,0,0
1,7,595461,0,0,1,3,0,1,0,0,1,1,0
4,7,284329,2,1,5,2,0,1,1,0,1,0,1
2,3,127894,4,1,5,2,0,1,0,0,2,0,1
2,7,196899,3,0,6,3,1,0,0,0,2,1,0
4,7,212534,1,1,1,2,0,1,0,0,1,0,0
5,7,71209,1,1,1,2,0,1,0,0,2,0,1
2,7,237943,3,1,4,2,0,1,1,0,3,0,1
2,7,190759,0,1,1,2,0,1,0,0,1,0,0
4,7,100313,1,1,4,2,0,1,0,1,1,0,1
3,7,344624,3,2,4,3,0,1,0,0,2,0,1
1,7,194024,0,2,5,5,0,0,0,0,2,0,0
0,7,87497,0,0,10,4,0,1,0,0,0,0,0
1,7,236907,2,0,6,1,0,1,0,0,0,0,0
4,7,169639,2,2,4,5,0,0,0,0,1,0,0
2,7,105803,1,1,1,2,0,1,1,0,2,0,1
2,7,149507,0,1,1,2,0,1,0,0,2,0,0
0,7,294387,0,0,6,3,0,1,0,0,1,0,0
0,7,161708,2,0,3,1,0,0,0,0,1,0,0
1,7,282389,1,0,10,3,0,1,0,0,2,0,0
1,7,64940,2,0,2,1,0,0,0,0,1,0,0
3,7,195727,3,1,4,2,0,1,0,0,1,0,0
2,6,37931,1,1,12,2,0,1,0,0,1,0,1
0,7,170720,1,0,3,1,0,1,0,0,0,0,0
3,7,152958,3,1,4,2,0,1,1,0,1,0,1
1,7,312372,1,1,4,2,4,1,1,0,1,0,1
3,7,39581,2,2,8,3,4,0,0,0,1,1,0
3,7,206862,4,1,4,2,0,1,0,0,3,0,1
3,7,216934,3,2,8,3,0,1,0,0,1,1,0
0,7,143062,2,0,9,1,0,1,0,0,1,0,0
3,7,242391,3,1,4,2,0,1,0,0,2,0,1
1,7,165030,2,0,4,3,0,0,0,0,2,0,0
2,7,199251,2,1,2,0,0,0,0,0,1,0,0
3,3,353012,4,1,5,2,0,1,0,1,2,0,1
5,7,174491,1,1,6,2,0,1,0,0,1,0,0
2,7,333305,2,1,5,1,0,0,0,0,1,0,0
2,7,203138,3,1,8,0,0,0,0,0,2,0,1
1,7,220220,0,0,6,1,0,1,0,0,2,0,0
4,4,305850,4,1,4,2,0,1,1,0,1,0,1
3,6,273402,0,1,10,2,0,1,0,1,1,0,0
4,7,201344,2,2,1,5,0,0,0,0,1,0,0
3,3,218676,4,1,4,2,0,1,0,0,2,0,0
4,3,141807,3,1,4,2,0,1,0,0,1,0,1
3,5,222434,2,1,12,2,0,1,0,0,1,0,0
3,7,266860,2,1,3,2,0,1,0,0,3,0,1
2,7,34113,1,0,4,3,2,1,1,0,2,0,0
3,7,159549,3,1,3,2,0,1,0,0,1,0,0
1,7,195248,2,0,3,1,3,0,0,0,0,0,0
4,7,109413,1,0,3,3,0,1,0,0,1,0,0
5,7,195343,4,2,5,5,0,1,1,0,2,0,1
3,7,185291,0,1,6,2,0,1,0,0,2,0,1
1,7,140012,2,0,5,1,0,1,0,0,0,0,0
2,3,114366,3,1,5,2,0,1,0,0,1,0,0
1,7,169631,1,2,8,1,0,0,0,0,1,0,0
1,7,163870,0,1,2,2,0,1,1,0,1,0,0
2,7,312232,1,2,1,3,0,1,0,0,2,0,0
3,7,229737,3,1,3,2,0,1,0,0,2,1,1
5,7,306563,1,1,5,2,0,1,0,0,1,0,0
2,7,161637,4,1,5,2,1,1,0,1,1,1,1
2,7,106014,2,2,1,3,0,1,0,0,2,0,0
1,7,25265,2,0,7,3,0,1,0,0,1,0,0
1,7,71860,1,1,9,2,0,1,0,0,2,0,0
3,2,94113,4,1,4,2,0,1,0,0,2,0,1
4,3,208003,1,1,3,2,0,1,0,0,1,0,0
1,7,113550,1,0,8,1,0,0,0,0,1,0,0
3,7,83046,3,0,4,3,0,1,0,0,1,0,0
3,2,277488,4,1,5,2,0,1,1,0,3,0,1
0,7,205830,1,0,2,1,0,0,0,0,1,1,0
3,7,273575,3,1,10,2,0,1,1,0,1,0,1
1,7,245147,2,0,6,1,4,1,0,0,1,0,0
3,7,274720,1,1,1,2,4,1,0,0,1,0,0
4,3,163047,3,2,5,3,0,0,0,0,1,0,0
3,5,47902,3,1,8,2,0,1,0,0,2,0,1
3,7,128798,3,1,0,2,0,1,0,0,1,0,1
6,7,154205,1,2,8,3,0,0,0,0,0,0,0
1,7,176683,2,1,2,2,0,1,0,0,2,0,0
1,2,104737,1,1,1,2,0,1,0,0,2,0,0
4,7,349340,0,1,1,2,1,1,0,0,1,1,0
2,5,218249,2,2,5,5,4,0,0,0,1,0,0
2,7,281540,2,1,0,2,0,1,0,0,2,0,0
2,4,112847,3,1,5,2,1,1,0,0,1,0,0
1,6,126613,3,0,5,1,0,0,0,0,0,0,0
3,3,145419,4,1,3,2,0,1,1,0,2,0,1
2,3,34572,1,2,9,3,0,1,0,0,3,0,0
1,7,104045,3,0,4,3,0,0,0,0,1,0,0
3,7,57665,3,2,5,1,0,0,0,0,1,0,0
2,7,359001,2,1,5,2,0,1,0,0,2,0,0
3,7,105273,3,2,1,5,4,0,1,0,1,0,0
2,7,201122,2,1,4,2,0,1,0,0,1,0,1
2,7,160035,1,1,1,2,0,1,0,0,2,0,0
3,7,167886,2,1,3,2,0,1,0,0,1,0,1
0,7,32059,0,0,6,1,0,1,0,0,1,0,0
4,2,200453,4,1,3,2,0,1,0,0,1,0,0
4,3,403072,2,1,1,2,0,1,0,0,2,0,1
2,7,37210,1,0,8,1,0,1,0,0,2,0,0
2,7,199416,3,1,5,2,0,1,0,0,1,0,0
1,7,413227,3,0,2,3,0,1,0,0,1,0,0
1,7,188675,2,2,5,1,4,1,0,0,1,0,0
3,7,226902,3,1,0,2,0,1,0,0,2,0,1
2,7,195189,2,2,2,5,4,0,0,0,1,0,0
2,7,116608,1,2,4,3,0,0,0,0,1,0,0
4,7,99131,4,2,4,3,0,0,0,0,1,0,1
2,7,553405,3,1,3,2,0,1,1,0,2,0,1
4,6,186117,1,1,12,2,0,1,0,0,2,0,1
1,5,67053,1,0,2,3,1,1,0,0,1,1,0
2,7,347960,4,0,5,3,0,0,1,0,1,0,1
2,7,325374,2,0,8,3,0,1,0,0,1,0,0
5,7,130413,3,2,4,3,0,0,1,0,0,0,0
3,7,111949,1,1,2,0,0,0,0,0,1,0,0
2,7,278557,2,1,1,2,0,1,0,1,2,0,0
0,7,194905,2,0,2,1,0,0,0,0,1,0,0
4,6,195453,2,1,4,2,0,1,0,0,2,0,1
4,7,282549,1,1,7,2,4,1,1,0,1,0,0
6,7,316119,2,2,5,3,0,0,0,0,0,0,0
2,5,252939,2,0,5,5,4,0,1,0,1,0,0
1,5,506329,2,0,8,1,1,1,0,0,1,0,0
0,7,316043,0,0,2,1,4,1,1,0,0,0,0
4,4,319733,1,1,10,2,0,1,0,0,3,0,0
1,5,99199,4,0,10,1,0,1,0,0,0,0,0
1,7,204600,1,2,12,4,0,1,0,0,1,0,0
2,7,173307,0,1,7,2,0,1,0,0,1,0,0
3,3,34446,1,1,10,2,0,1,0,0,2,0,0
2,3,237293,4,1,5,0,0,0,1,0,1,0,1
3,7,175642,2,0,1,3,0,0,0,0,1,0,0
4,7,203735,1,2,4,5,0,0,0,0,1,0,0
3,6,171589,2,1,1,2,0,1,1,0,1,0,1
1,7,197967,1,1,3,2,0,1,0,0,3,0,0
1,7,413297,2,0,3,3,0,1,0,0,2,1,0
3,7,240841,4,0,5,3,0,0,0,0,1,0,0
1,7,152189,2,0,2,3,0,1,0,0,1,0,0
2,5,85874,1,2,8,5,0,0,0,0,1,0,0
3,3,176814,4,1,5,2,0,1,1,0,1,0,1
4,6,133336,4,1,5,2,0,1,1,0,1,0,1
1,7,362623,1,0,6,1,0,1,0,0,1,0,0
5,7,37170,0,2,5,3,0,1,0,0,0,0,0
1,7,30912,1,1,8,2,0,1,0,0,1,0,0
1,7,35448,2,0,2,5,0,0,0,0,1,0,0
2,7,173248,1,1,2,2,4,1,0,0,1,0,0
2,7,49626,2,1,0,2,0,1,0,0,2,0,0
0,7,102723,2,0,8,1,0,0,0,0,1,0,0
7,7,166343,0,2,5,3,4,0,0,0,1,0,0
2,7,168322,0,1,9,2,0,1,0,0,1,0,0
5,7,131117,0,2,0,5,0,0,0,0,1,1,0
0,7,210474,2,0,5,1,0,0,0,0,0,0,0
1,7,110138,1,0,2,3,0,1,0,0,1,0,0
1,7,107452,1,0,1,4,0,1,0,0,1,0,0
2,7,160594,2,0,2,1,0,1,0,0,1,0,0
2,6,186784,3,1,5,0,0,0,1,0,2,0,0
5,6,334666,1,2,8,3,0,0,0,0,0,0,0
5,7,191380,0,1,5,2,0,1,1,0,2,0,1
4,7,104272,0,1,1,2,0,1,0,0,1,0,0
2,7,19491,2,0,1,3,0,1,0,0,1,0,0
2,7,128715,3,1,4,2,0,1,0,0,2,0,1
2,7,128063,1,2,2,5,0,0,0,0,1,0,0
1,3,37023,2,1,9,2,0,1,0,0,3,0,0
3,7,68748,2,1,3,2,0,1,0,0,2,0,0
5,7,140576,0,1,1,2,0,1,0,0,1,0,0
2,6,327435,1,2,1,5,0,0,0,0,1,0,0
2,7,202729,1,1,7,2,0,1,0,0,1,0,1
4,7,277471,2,1,0,2,0,1,0,0,1,0,1
2,7,189670,1,1,7,0,0,0,0,0,2,0,0
5,7,204908,0,1,1,2,0,1,0,0,1,0,0
3,7,171841,3,1,3,2,0,1,0,0,1,0,1
2,7,78247,2,1,4,2,0,1,0,0,1,0,0
1,7,68895,1,0,8,3,0,1,0,0,2,1,0
1,7,56658,1,1,6,2,2,1,0,0,0,0,0
4,6,259216,0,2,2,3,0,0,0,0,1,0,0
2,5,270278,1,2,8,5,0,0,0,0,0,1,0
4,7,238806,0,1,1,2,0,1,0,0,1,0,0
2,7,111128,2,2,4,3,0,1,0,0,2,0,1
1,7,119429,1,0,1,3,4,1,0,0,1,0,0
1,7,73037,0,0,10,5,0,1,0,0,1,0,0
5,3,84409,4,1,5,2,0,1,0,0,1,0,1
5,3,274451,0,1,9,2,0,1,0,0,1,0,1
2,7,246439,2,1,9,2,0,1,1,0,2,0,1
1,7,124242,2,0,2,1,0,0,0,0,1,0,0
5,3,123393,1,1,10,2,0,1,1,0,2,0,1
1,7,159732,1,2,10,3,0,1,0,0,1,0,0
1,7,161415,2,0,1,3,0,1,0,0,2,0,0
2,7,157568,1,1,7,2,0,1,0,0,1,0,0
2,7,168030,1,2,2,5,0,0,0,0,1,0,0
4,5,349910,3,1,4,2,0,1,1,0,2,0,1
7,2,130329,0,1,9,2,0,1,0,0,2,0,0
2,5,56964,4,1,5,0,0,0,0,0,2,0,1
1,7,370509,3,1,4,2,0,1,0,0,2,1,1
0,7,106306,2,2,2,1,0,0,0,0,1,0,0
4,3,56480,1,1,4,2,0,1,0,0,0,0,0
3,7,115932,2,1,4,2,0,1,1,0,2,0,1
4,7,154580,0,1,2,2,4,1,1,0,1,0,0
1,7,404421,2,0,6,3,4,1,0,0,1,0,0
2,7,194901,1,0,1,3,0,1,0,0,2,0,0
3,5,164790,2,2,8,3,4,1,0,0,2,0,1
6,4,94242,2,2,0,3,0,0,0,0,0,0,0
5,3,365020,1,1,3,2,0,1,0,0,1,0,0
1,7,160512,1,2,8,1,0,0,0,0,1,0,0
3,7,170331,3,1,5,2,0,1,0,0,2,0,0
1,7,101266,1,1,12,2,0,1,0,0,1,0,0
2,7,100252,3,2,2,3,1,1,1,0,3,0,1
4,7,217718,0,2,2,5,4,0,0,0,1,1,0
2,7,170154,2,2,4,5,0,0,1,0,2,0,1
4,7,105281,1,2,3,3,0,0,0,1,1,0,0
2,7,361838,3,1,5,0,0,0,0,0,0,0,1
3,5,283917,2,1,5,2,0,1,0,0,1,0,1
3,7,39530,1,2,8,3,0,0,0,0,1,0,0
5,3,212185,0,1,9,2,0,1,0,0,2,0,0
1,2,90752,3,0,3,3,0,0,0,0,2,0,0
2,7,202450,1,1,7,2,0,1,0,1,1,0,0
2,7,168138,2,2,3,3,0,1,1,0,2,0,0
4,7,159755,3,1,4,2,0,1,1,0,1,0,1
3,7,191765,1,0,8,4,4,0,0,1,1,1,0
1,7,210802,2,0,5,3,4,0,0,0,1,0,0
2,7,340880,4,1,5,2,0,1,0,0,2,0,1
3,3,113211,1,1,4,0,0,0,0,0,1,0,0
3,7,134509,2,0,10,5,4,0,0,0,1,0,0
0,5,147280,1,0,2,4,3,1,0,0,1,0,0
2,7,145441,3,1,5,2,0,1,0,0,1,0,1
5,7,398001,1,2,8,3,0,0,0,0,0,0,0
4,7,31588,3,1,5,2,0,1,0,0,2,0,1
4,7,189975,2,1,1,2,0,1,0,1,2,0,1
4,5,231495,4,1,4,2,0,1,1,0,2,0,1
2,7,121135,1,1,5,2,0,1,0,0,1,0,0
3,7,186916,4,1,4,2,0,1,0,0,2,0,1
3,2,213140,1,1,4,2,0,1,0,1,2,0,1
3,7,176893,1,2,1,3,4,1,1,0,2,0,1
1,7,115244,2,1,5,0,0,0,0,0,1,0,0
4,7,313243,2,2,1,3,0,1,0,1,2,0,1
3,6,169995,2,2,12,3,0,1,0,0,0,0,0
0,7,198459,1,0,8,1,0,1,0,1,1,0,0
1,6,66824,3,0,5,3,2,0,1,0,2,0,0
3,3,52240,2,1,4,0,0,0,0,0,1,0,1
4,7,35305,0,0,2,1,0,0,0,0,0,0,0
5,5,186451,4,1,5,2,0,1,0,1,1,0,1
3,3,160724,3,1,4,2,1,1,0,0,2,1,1
1,7,210464,0,1,7,2,0,1,0,0,1,0,0
3,7,207685,2,2,2,3,0,1,0,0,1,0,0
2,7,233717,2,2,4,5,4,1,0,0,2,0,0
2,7,222205,2,1,5,0,0,0,0,0,1,0,1
2,7,167613,1,1,2,2,0,1,0,0,1,0,0
4,7,148773,0,1,7,2,0,1,0,0,1,0,0
5,6,68268,1,1,10,2,0,1,0,0,1,0,0
3,7,174533,1,1,7,2,0,1,0,0,1,0,0
3,7,273230,2,1,4,2,0,1,0,0,2,0,1
1,7,187502,1,0,3,1,4,1,0,0,1,0,0
3,7,209320,1,2,2,3,0,0,0,0,1,0,0
3,3,56841,3,1,9,2,0,1,0,0,3,0,0
4,7,254627,1,1,2,2,0,1,0,0,1,0,0
3,7,42703,1,2,8,5,0,0,0,0,1,0,0
2,7,374137,1,2,8,1,0,1,0,0,1,0,0
2,7,196385,2,1,4,2,0,1,0,0,1,0,0
2,7,192930,1,2,3,5,0,0,0,0,0,0,0
2,7,99527,1,1,1,2,0,1,0,0,1,0,1
3,7,185437,2,2,1,3,0,0,0,0,2,0,0
3,7,247162,2,0,3,1,0,1,0,0,1,0,0
2,4,131534,1,0,4,3,4,0,0,0,1,0,0
0,7,184693,2,0,2,1,0,0,0,0,0,1,0
1,7,704108,4,0,5,3,0,1,0,0,1,0,0
4,7,220262,2,2,0,3,0,0,0,0,1,0,0
2,7,95654,1,1,8,0,0,0,0,0,2,0,0
5,7,89346,3,1,5,2,0,1,0,0,1,0,1
1,7,94392,0,2,2,5,0,0,0,0,0,0,0
1,7,334113,1,0,7,1,0,1,0,0,1,0,0
0,7,32763,0,0,2,1,0,1,0,0,0,0,0
2,7,136651,1,1,1,2,0,1,0,0,1,1,0
4,3,240236,2,2,3,3,4,1,0,0,1,0,0
1,7,53271,3,1,4,2,0,1,0,0,1,0,1
1,7,31493,3,0,1,1,0,1,0,0,1,0,1
2,7,195891,2,1,5,2,0,1,0,0,2,0,1
2,6,209103,2,1,12,2,0,1,1,0,2,0,0
1,7,211424,2,1,6,2,0,1,0,0,1,0,1
1,6,84657,3,2,5,3,0,0,0,0,1,0,0
2,7,151408,4,0,5,3,0,0,0,0,1,0,0
4,7,106819,0,0,6,1,0,1,0,0,0,0,0
5,7,132917,2,1,10,2,4,1,0,0,0,0,0
4,7,146834,0,1,7,2,0,1,0,0,2,0,0
4,7,164332,1,2,2,3,0,0,0,0,0,0,0
1,7,30656,1,0,6,3,0,1,0,0,0,0,0
1,7,113501,4,0,8,1,0,1,0,0,2,0,0
0,7,165316,1,0,10,1,0,1,0,0,1,0,0
1,7,233955,3,0,5,3,2,0,1,0,1,0,1
1,7,126613,1,0,3,3,0,0,0,0,1,0,0
3,3,361280,2,1,3,2,1,1,0,0,3,1,1
3,7,123044,4,1,5,2,0,1,0,0,2,0,1
2,7,165472,3,1,5,2,0,1,0,0,1,0,1
2,7,99452,3,1,5,2,0,1,0,0,2,0,1
1,7,84977,1,1,1,2,0,1,0,0,1,0,0
2,7,240458,0,2,1,3,4,1,0,0,1,0,0
4,7,230858,2,1,1,2,0,1,0,1,2,0,1
4,7,123218,2,1,2,2,0,1,0,0,1,0,0
5,7,191118,2,1,5,2,0,1,1,0,1,0,1
2,7,115289,1,1,7,2,0,1,0,0,1,0,0
2,7,373895,2,2,6,3,4,1,0,0,1,0,0
3,7,152617,2,2,8,1,0,0,0,0,1,0,0
3,5,72619,2,2,8,5,0,0,0,0,2,0,0
0,7,41865,0,0,2,1,0,0,0,0,1,0,0
2,7,190228,1,0,2,3,0,1,0,0,2,0,0
1,7,193090,3,0,5,3,0,0,0,0,1,0,0
1,7,138692,3,1,5,2,0,1,0,1,1,0,1
7,2,153183,3,1,4,2,0,1,0,1,2,0,1
1,7,181896,3,0,8,1,0,0,0,0,1,0,0
3,7,268183,3,1,4,2,0,1,0,1,2,0,0
3,6,213668,0,0,2,3,0,1,0,0,1,0,0
1,7,99369,3,0,5,3,3,0,0,0,2,0,0
3,7,104196,4,1,4,2,0,1,0,0,2,0,1
4,3,176839,4,1,3,2,0,1,0,0,2,0,1
1,6,99502,2,2,12,5,2,0,0,0,1,0,0
1,7,183410,2,0,3,1,0,0,0,0,0,0,0
0,7,25690,0,0,2,1,0,0,0,0,0,0,0
6,7,201986,0,2,5,4,0,0,0,0,0,0,0
2,7,188961,2,0,0,1,0,0,0,0,1,0,0
4,7,114971,2,1,1,2,0,1,0,0,1,0,1
2,7,121468,3,0,4,1,1,0,0,0,1,0,0
6,2,191540,3,1,3,2,0,1,0,0,2,0,1
2,7,146398,1,0,2,5,4,0,0,0,1,0,0
3,7,193553,1,2,2,3,4,0,0,0,0,0,0
4,7,121127,0,2,3,3,0,0,0,0,1,0,0
1,7,389856,1,0,10,3,0,1,0,0,1,0,0
0,7,290504,1,0,2,4,0,1,0,0,1,0,0
4,5,137065,4,0,4,3,0,0,0,0,1,0,1
3,6,212685,1,1,2,2,4,1,0,0,1,0,0
0,7,71475,2,0,8,1,0,0,0,0,1,0,0
1,7,111450,2,0,8,4,4,1,0,0,1,0,0
2,7,225860,2,1,1,2,0,1,0,0,1,0,1
3,7,129853,0,0,7,3,4,1,0,0,1,0,0
3,7,99925,1,1,8,2,0,1,0,0,1,0,0
4,7,227800,0,2,9,3,4,1,0,0,2,0,0
4,5,111130,2,2,8,1,1,1,0,0,1,0,0
1,7,100764,3,1,4,2,0,1,0,0,2,0,1
3,7,275095,2,2,7,3,0,0,0,0,1,0,0
2,7,147500,1,1,5,0,4,0,0,0,1,0,0
5,6,150079,1,1,8,0,0,0,0,0,1,0,1
1,7,140863,1,0,10,3,0,1,0,0,2,0,0
5,7,199198,0,2,5,3,4,0,0,0,1,0,0
2,7,193372,2,0,4,1,0,0,0,0,1,0,0
1,7,196771,1,0,6,3,0,1,0,0,3,0,0
2,7,231826,1,1,2,2,0,1,0,0,2,1,0
2,4,196456,2,0,8,1,0,0,0,0,1,0,0
3,7,34037,4,0,5,3,0,1,0,0,2,0,0
4,7,174964,1,1,3,2,0,1,0,0,1,0,1
3,7,91608,3,1,8,2,0,1,0,0,1,0,1
2,7,403468,2,2,2,5,0,0,0,0,2,1,0
2,7,112900,1,2,2,5,0,0,0,0,1,0,0
4,7,242670,1,0,8,5,0,0,0,0,1,0,0
4,6,187830,1,2,0,5,0,1,1,0,1,0,1
1,3,368115,3,0,4,3,0,1,1,0,1,0,1
4,7,343242,3,1,3,2,0,1,0,0,1,0,1
3,7,113390,4,1,8,2,0,1,0,1,2,0,0
1,7,200733,1,1,1,2,0,1,0,0,1,0,0
1,3,236769,0,1,1,2,0,1,0,0,1,0,0
2,7,22494,3,0,4,3,0,0,0,0,1,0,0
4,4,129379,2,1,0,2,0,1,0,0,1,0,0
1,7,239098,1,0,2,5,0,0,0,0,1,0,0
1,7,167501,3,0,4,1,0,0,0,0,1,0,0
2,7,77146,3,1,3,2,0,1,0,0,2,0,1
3,7,82797,3,1,5,2,0,1,0,0,2,0,0
2,3,134886,3,1,5,0,0,0,0,0,2,0,1
2,2,218558,3,1,4,2,0,1,0,0,2,0,1
2,7,207568,3,1,4,2,0,1,1,0,1,0,1
1,7,196899,2,2,1,3,3,0,0,0,1,0,0
4,3,200960,3,1,3,2,0,1,0,0,2,0,1
2,7,188069,3,1,7,2,0,1,0,0,1,0,0
4,7,232337,0,2,7,3,0,1,0,0,1,0,0
2,7,98656,4,0,4,3,0,0,0,0,1,0,0
0,5,194260,2,0,8,1,0,0,0,0,0,0,0
3,7,481987,1,1,5,2,0,1,0,0,2,0,0
2,7,234976,0,0,8,5,0,0,0,0,2,0,0
1,7,349116,1,2,3,5,0,0,0,0,1,0,0
2,7,175390,1,0,3,5,4,0,0,0,1,0,0
3,7,187720,4,1,3,2,0,1,1,0,2,0,1
1,7,214637,1,2,2,5,0,0,0,0,1,0,0
1,7,185127,2,0,4,1,0,1,0,0,1,0,0
4,7,98752,0,2,8,5,0,0,0,0,1,0,0
3,6,218382,2,2,2,5,4,0,0,0,1,0,0
4,7,153486,1,1,7,2,0,1,0,0,2,0,1
4,4,174102,1,1,8,2,0,1,0,0,1,0,1
2,7,137142,1,1,3,2,0,1,0,0,1,0,1
5,7,241013,0,2,9,3,4,1,0,0,1,0,0
2,7,267798,1,2,1,5,0,1,0,0,1,0,0
3,7,152880,1,2,5,3,4,0,0,0,1,0,0
2,7,263561,4,1,4,2,0,1,0,0,1,0,1
3,7,113324,1,1,1,2,0,1,0,1,1,0,1
0,7,39764,1,0,6,1,0,1,0,0,1,0,0
2,7,172186,2,2,1,3,0,1,0,0,1,0,0
1,7,460408,2,1,3,2,0,1,0,1,2,0,0
3,3,185129,4,1,5,2,0,1,0,1,1,0,1
4,7,61270,1,1,6,2,0,1,0,0,1,0,1
2,2,124685,4,2,4,3,1,1,0,0,3,1,1
5,3,76968,0,1,9,2,0,1,0,0,1,0,0
5,7,310396,0,1,5,2,0,1,1,0,1,0,1
1,4,37933,2,0,8,5,4,0,1,0,1,0,0
1,7,38772,2,0,3,1,0,1,0,0,0,0,0
1,7,172496,3,0,0,3,0,1,0,0,2,0,0
4,7,306164,1,1,2,2,4,1,0,0,1,0,0
3,3,33795,1,1,1,2,0,1,0,0,2,0,0
3,7,47686,0,1,2,0,0,0,0,0,1,0,0
2,7,193132,3,0,0,3,0,0,0,0,2,0,0
4,7,400004,2,1,4,2,0,1,0,0,1,0,1
1,7,101283,2,0,2,3,0,0,0,0,1,0,0
1,7,192384,1,0,1,3,0,1,0,0,1,0,0
2,7,113838,2,1,6,2,0,1,0,0,1,0,0
3,7,278322,2,1,5,2,0,1,1,0,1,0,1
4,7,199713,0,1,1,2,0,1,0,0,1,0,0
2,7,236021,2,1,10,2,0,1,0,0,1,0,0
0,7,138938,2,0,5,1,0,0,0,0,0,0,0
2,7,126946,2,2,1,3,0,1,0,0,1,0,0
3,7,44791,3,0,5,3,0,1,0,0,1,0,0
2,7,31964,0,1,8,2,0,1,0,0,1,0,0
4,5,352156,4,1,5,2,0,1,0,0,1,0,1
5,3,205860,4,1,4,2,4,1,0,0,1,0,0
1,7,113106,2,0,2,1,0,0,0,0,1,0,0
4,7,89182,1,2,8,3,0,0,0,0,1,0,0
